ride_id,driver_id,customer_id,pickup_location,drop_location,distance_km,ride_duration,fare_amount,surge_multiplier,ride_date,payment_type
4309,102,1075,Hyderabad,Secunderabad,16.55,41,116.37,1.2,2025-01-26 19:30:00,Card
4310,142,1021,Hitech City,Hitech City,23.32,7,416.37,2.1,2025-01-20 20:00:00,Card
4311,122,1095,Hyderabad,Gachibowli,19.67,60,382.73,1.0,2025-01-13 13:44:00,Card
4312,109,1018,Hyderabad,Kukatpally,23.49,53,244.71,1.2,2025-01-07 03:20:00,Cash
4313,147,1050,Madhapur,Madhapur,12.09,27,89.44,1.0,2025-01-02 09:51:00,UPI
4314,101,1075,Hitech City,Gachibowli,4.1,10,386.37,1.7,2025-01-17 10:23:00,Cash
4315,112,1016,Gachibowli,Gachibowli,7.34,14,79.99,2.2,2025-01-18 23:32:00,UPI
4316,110,1021,Hitech City,Madhapur,15.9,59,53.42,2.3,2025-01-18 17:48:00,Card
4317,143,1028,Gachibowli,Gachibowli,24.51,45,292.95,2.4,2025-01-14 23:15:00,Card
4318,110,1044,Hitech City,Gachibowli,9.37,41,163.24,1.7,2025-01-22 06:39:00,Cash
4319,128,1040,Kukatpally,Secunderabad,5.53,56,313.56,2.3,2025-01-17 19:14:00,UPI
4320,110,1080,Madhapur,Kukatpally,22.42,28,244.98,1.1,2025-01-22 13:47:00,Card
4321,145,1007,Hitech City,Madhapur,7.61,39,141.34,1.1,2025-01-06 21:03:00,UPI
4322,136,1091,Madhapur,Gachibowli,10.56,8,321.33,2.4,2025-01-15 07:32:00,Cash
4323,136,1050,Hitech City,Kukatpally,6.51,5,127.1,1.8,2025-01-18 10:56:00,UPI
4324,108,1045,Kukatpally,Gachibowli,3.14,13,118.91,2.4,2025-01-26 16:15:00,Card
4325,144,1097,Gachibowli,Gachibowli,12.36,7,290.86,2.5,2025-01-11 08:19:00,Card
4326,142,1068,Gachibowli,Gachibowli,9.89,51,173.67,2.1,2025-01-16 20:26:00,Card
4327,146,1048,Kukatpally,Hitech City,15.63,55,315.18,2.3,2025-01-09 03:14:00,Cash
4328,104,1045,Madhapur,Kukatpally,2.03,19,220.63,1.3,2025-01-06 22:22:00,Card
4329,120,1009,Madhapur,Hitech City,12.75,32,371.72,1.2,2025-01-26 17:03:00,Card
4330,129,1027,Madhapur,Kukatpally,22.69,57,334.54,1.9,2025-01-21 09:46:00,UPI
4331,114,1001,Hitech City,Secunderabad,21.96,28,428.22,2.0,2025-01-27 08:31:00,UPI
4332,137,1004,Hitech City,Hitech City,16.44,52,319.27,2.4,2025-01-04 05:54:00,Card
4333,109,1064,Gachibowli,Madhapur,16.83,44,466.75,2.4,2025-01-05 09:17:00,Cash
4334,117,1088,Gachibowli,Kukatpally,20.17,34,138.43,1.0,2025-01-30 12:30:00,Cash
4335,121,1082,Hyderabad,Secunderabad,5.68,18,140.41,1.1,2025-01-14 11:28:00,Cash
4336,127,1096,Kukatpally,Madhapur,2.4,24,322.98,1.9,2025-01-17 17:54:00,Cash
4337,150,1093,Madhapur,Madhapur,16.02,40,125.66,2.2,2025-01-04 05:30:00,Card
4338,117,1099,Kukatpally,Hitech City,3.84,27,410.76,2.3,2025-01-01 23:38:00,Cash
4339,117,1019,Kukatpally,Gachibowli,5.55,54,318.02,1.7,2025-01-22 22:11:00,UPI
4340,132,1003,Kukatpally,Madhapur,12.53,9,322.59,1.9,2025-01-22 08:09:00,UPI
4341,123,1057,Hyderabad,Kukatpally,15.17,49,207.53,1.1,2025-01-29 08:38:00,Card
4342,130,1097,Gachibowli,Madhapur,20.62,38,470.25,2.5,2025-01-22 19:11:00,UPI
4343,126,1051,Kukatpally,Gachibowli,16.31,8,378.52,2.1,2025-01-14 21:13:00,Cash
4344,137,1033,Hitech City,Madhapur,11.07,51,230.29,1.4,2025-01-06 21:39:00,Card
4345,125,1085,Hyderabad,Hitech City,21.97,58,181.42,2.1,2025-01-07 00:18:00,Cash
4346,135,1016,Madhapur,Kukatpally,24.18,44,341.25,2.3,2025-01-20 02:08:00,Card
4347,128,1074,Hyderabad,Gachibowli,11.0,46,144.35,1.8,2025-01-29 11:11:00,UPI
4348,105,1063,Hyderabad,Hitech City,3.26,51,85.03,1.0,2025-01-10 19:39:00,UPI
4349,149,1067,Madhapur,Hitech City,11.94,16,339.07,2.4,2025-01-08 16:12:00,UPI
4350,132,1092,Kukatpally,Madhapur,23.91,19,68.43,1.6,2025-01-23 13:00:00,Cash
4351,141,1088,Kukatpally,Secunderabad,21.27,5,133.26,1.8,2025-01-23 16:13:00,Cash
4352,139,1073,Gachibowli,Gachibowli,22.69,7,111.89,1.1,2025-01-25 19:37:00,Card
4353,131,1066,Hyderabad,Gachibowli,12.32,57,240.84,1.3,2025-01-14 15:39:00,Card
4354,112,1011,Hitech City,Madhapur,11.02,21,418.51,1.3,2025-01-19 17:32:00,UPI
4355,137,1052,Madhapur,Kukatpally,18.01,40,258.4,1.3,2025-01-26 12:16:00,UPI
4356,107,1001,Hyderabad,Madhapur,6.61,36,372.14,2.0,2025-01-26 13:49:00,Cash
4357,121,1071,Kukatpally,Secunderabad,14.28,32,221.25,1.5,2025-01-21 20:47:00,Card
4358,129,1033,Hyderabad,Gachibowli,11.67,37,302.27,1.6,2025-01-17 22:38:00,UPI
4359,131,1001,Hitech City,Gachibowli,15.01,58,98.43,1.4,2025-01-18 00:25:00,Card
4360,118,1073,Madhapur,Hitech City,13.93,38,439.56,1.4,2025-01-05 22:37:00,UPI
4361,124,1023,Gachibowli,Gachibowli,23.72,47,155.81,1.3,2025-01-28 01:34:00,UPI
4362,135,1071,Gachibowli,Kukatpally,11.78,57,239.74,1.5,2025-01-02 03:53:00,Card
4363,141,1075,Kukatpally,Kukatpally,19.58,43,95.03,1.8,2025-01-19 13:25:00,Card
4364,132,1019,Gachibowli,Hitech City,2.12,24,189.96,1.8,2025-01-26 23:32:00,UPI
4365,106,1043,Kukatpally,Hitech City,23.95,28,181.68,1.9,2025-01-30 02:30:00,Card
4366,133,1015,Hitech City,Gachibowli,4.82,29,485.3,1.6,2025-01-06 04:42:00,Cash
4367,100,1092,Madhapur,Gachibowli,11.86,17,127.6,2.2,2025-01-27 01:06:00,Cash
4368,117,1015,Hitech City,Secunderabad,14.32,5,459.27,1.6,2025-01-13 20:12:00,Cash
4369,143,1035,Kukatpally,Madhapur,6.73,25,369.26,2.2,2025-01-12 03:24:00,UPI
4370,130,1005,Hyderabad,Secunderabad,3.64,37,480.25,1.7,2025-01-22 15:46:00,UPI
4371,140,1031,Kukatpally,Kukatpally,17.77,28,281.36,1.6,2025-01-21 00:13:00,UPI
4372,112,1000,Kukatpally,Hitech City,5.73,54,110.25,2.3,2025-01-25 10:53:00,UPI
4373,123,1032,Hitech City,Hitech City,14.43,56,484.26,1.7,2025-01-16 15:09:00,UPI
4374,125,1064,Madhapur,Kukatpally,3.66,47,437.62,1.5,2025-01-15 17:06:00,Card
4375,144,1053,Madhapur,Gachibowli,13.77,38,159.91,1.4,2025-01-23 23:44:00,UPI
4376,106,1035,Gachibowli,Gachibowli,6.44,21,447.74,1.3,2025-01-29 16:07:00,Cash
4377,147,1038,Madhapur,Secunderabad,9.28,57,89.25,1.6,2025-01-17 12:29:00,Cash
4378,115,1078,Hyderabad,Secunderabad,19.0,44,312.03,2.4,2025-01-04 10:10:00,Card
4379,122,1070,Hitech City,Gachibowli,4.99,30,321.95,2.5,2025-01-10 04:58:00,Card
4380,120,1042,Hyderabad,Kukatpally,24.7,53,163.69,2.1,2025-01-23 17:11:00,Card
4381,139,1067,Kukatpally,Madhapur,21.33,35,220.14,1.6,2025-01-24 07:30:00,UPI
4382,108,1050,Madhapur,Gachibowli,23.66,15,101.09,2.1,2025-01-13 16:08:00,UPI
4383,143,1058,Madhapur,Hitech City,14.22,14,487.54,1.9,2025-01-25 00:06:00,Cash
4384,119,1004,Madhapur,Madhapur,11.85,23,407.0,2.2,2025-01-25 09:17:00,Cash
4385,120,1023,Kukatpally,Kukatpally,16.94,12,120.92,1.6,2025-01-18 10:04:00,Cash
4386,105,1078,Kukatpally,Hitech City,23.31,50,451.08,1.2,2025-01-29 01:46:00,Cash
4387,136,1072,Hitech City,Hitech City,21.83,24,251.65,2.3,2025-01-28 13:00:00,Cash
4388,106,1069,Madhapur,Gachibowli,21.22,31,299.31,1.7,2025-01-14 08:23:00,Cash
4389,125,1100,Hitech City,Madhapur,15.54,17,58.39,1.9,2025-01-22 02:16:00,UPI
4390,121,1095,Kukatpally,Hitech City,6.58,56,360.85,1.8,2025-01-13 21:05:00,Cash
4391,108,1070,Hitech City,Gachibowli,11.79,12,309.95,2.2,2025-01-16 23:59:00,UPI
4392,147,1033,Hyderabad,Kukatpally,6.82,57,464.69,1.6,2025-01-02 14:12:00,Card
4393,131,1093,Hitech City,Gachibowli,6.11,5,442.57,1.2,2025-01-29 02:14:00,UPI
4394,103,1007,Hitech City,Secunderabad,7.57,33,360.37,1.7,2025-01-28 05:56:00,Cash
4395,120,1028,Hitech City,Madhapur,9.15,21,329.38,1.8,2025-01-04 19:13:00,UPI
4396,130,1082,Gachibowli,Kukatpally,6.24,30,166.47,1.3,2025-01-05 21:44:00,UPI
4397,125,1041,Gachibowli,Madhapur,14.77,53,317.62,1.4,2025-01-23 09:07:00,UPI
4398,142,1089,Gachibowli,Secunderabad,17.88,42,110.71,2.4,2025-01-01 10:04:00,Card
4399,118,1059,Kukatpally,Kukatpally,21.47,21,418.99,1.0,2025-01-30 20:30:00,UPI
4400,130,1011,Gachibowli,Gachibowli,23.2,10,128.15,1.9,2025-01-07 11:36:00,Cash
4401,119,1074,Hyderabad,Madhapur,14.14,6,419.19,2.4,2025-01-08 09:59:00,UPI
4402,134,1042,Gachibowli,Kukatpally,3.05,33,347.51,1.8,2025-01-09 17:00:00,UPI
4403,138,1058,Gachibowli,Secunderabad,21.49,29,180.44,2.1,2025-01-14 09:15:00,Card
4404,144,1062,Gachibowli,Secunderabad,7.28,5,467.97,1.6,2025-01-06 06:20:00,UPI
4405,124,1062,Madhapur,Gachibowli,15.99,16,434.83,2.5,2025-01-19 12:12:00,Cash
4406,127,1023,Madhapur,Hitech City,4.03,30,289.71,1.3,2025-01-17 04:02:00,Card
4407,107,1093,Kukatpally,Hitech City,20.08,60,100.97,1.1,2025-01-20 11:56:00,UPI
4408,108,1100,Madhapur,Secunderabad,15.07,26,156.77,2.1,2025-01-21 23:41:00,Cash
4409,114,1062,Hyderabad,Gachibowli,5.19,43,77.19,1.4,2025-01-27 11:55:00,Cash
4410,123,1055,Kukatpally,Madhapur,24.07,20,375.56,2.3,2025-01-13 18:17:00,Card
4411,121,1095,Madhapur,Gachibowli,20.93,46,223.62,1.5,2025-01-23 18:26:00,Card
4412,113,1058,Madhapur,Kukatpally,6.07,11,408.28,1.3,2025-01-05 21:12:00,Cash
4413,125,1080,Kukatpally,Madhapur,14.71,25,94.83,2.0,2025-01-14 06:29:00,UPI
4414,104,1088,Madhapur,Gachibowli,10.54,8,277.76,1.3,2025-01-19 01:23:00,Cash
4415,120,1041,Gachibowli,Hitech City,12.02,54,121.39,2.4,2025-01-11 04:08:00,UPI
4416,131,1090,Kukatpally,Hitech City,5.29,24,309.46,2.2,2025-01-14 15:50:00,UPI
4417,123,1061,Madhapur,Hitech City,19.65,55,287.08,1.5,2025-01-16 00:09:00,UPI
4418,121,1046,Hitech City,Kukatpally,3.04,18,54.93,1.1,2025-01-20 20:09:00,Cash
4419,142,1073,Hitech City,Madhapur,2.16,11,387.3,2.0,2025-01-14 03:36:00,Card
4420,133,1062,Hyderabad,Secunderabad,6.98,34,435.85,1.7,2025-01-03 06:21:00,Cash
4421,134,1066,Hitech City,Secunderabad,6.32,18,395.95,2.4,2025-01-30 14:13:00,Cash
4422,128,1013,Hitech City,Gachibowli,14.93,33,287.72,2.3,2025-01-21 00:36:00,UPI
4423,132,1018,Gachibowli,Secunderabad,19.42,57,317.71,2.2,2025-01-25 08:52:00,Cash
4424,133,1078,Madhapur,Madhapur,23.34,60,166.0,2.5,2025-01-27 23:20:00,Card
4425,108,1057,Hitech City,Gachibowli,23.87,9,417.83,2.4,2025-01-20 16:18:00,UPI
4426,122,1074,Kukatpally,Gachibowli,3.24,22,327.69,1.9,2025-01-27 07:08:00,Card
4427,126,1073,Madhapur,Gachibowli,8.29,28,386.53,2.0,2025-01-29 04:46:00,Cash
4428,138,1080,Madhapur,Gachibowli,7.87,45,122.97,1.6,2025-01-08 11:07:00,Cash
4429,124,1063,Madhapur,Madhapur,11.44,34,136.95,2.2,2025-01-11 13:02:00,Cash
4430,138,1017,Hyderabad,Madhapur,16.4,43,283.9,1.4,2025-01-28 16:19:00,Cash
4431,119,1091,Kukatpally,Secunderabad,21.43,23,315.44,1.5,2025-01-02 07:59:00,UPI
4432,142,1083,Gachibowli,Kukatpally,7.66,8,405.83,1.9,2025-01-25 22:50:00,Cash
4433,136,1067,Madhapur,Hitech City,4.39,35,227.94,1.4,2025-01-17 11:58:00,Cash
4434,115,1066,Hitech City,Hitech City,20.06,37,226.41,2.4,2025-01-19 07:10:00,Cash
4435,133,1064,Gachibowli,Gachibowli,14.08,34,283.28,2.1,2025-01-15 21:51:00,Cash
4436,120,1034,Hitech City,Hitech City,8.86,48,88.12,1.7,2025-01-14 15:35:00,UPI
4437,123,1056,Hyderabad,Kukatpally,24.87,53,419.21,2.3,2025-01-26 12:13:00,UPI
4438,142,1065,Hyderabad,Gachibowli,18.75,19,449.71,2.1,2025-01-25 16:27:00,Cash
4439,140,1051,Kukatpally,Gachibowli,20.3,37,207.26,1.7,2025-01-27 13:30:00,Card
4440,108,1078,Hyderabad,Kukatpally,12.15,36,358.39,2.1,2025-01-22 16:01:00,Card
4441,122,1080,Gachibowli,Gachibowli,8.38,35,192.75,1.4,2025-01-21 18:31:00,Cash
4442,125,1081,Kukatpally,Gachibowli,6.43,38,371.8,1.3,2025-01-06 15:32:00,Cash
4443,127,1025,Kukatpally,Secunderabad,6.27,18,386.08,1.2,2025-01-05 23:33:00,UPI
4444,114,1052,Hyderabad,Madhapur,16.43,24,256.86,1.7,2025-01-25 02:50:00,UPI
4445,131,1015,Hitech City,Hitech City,8.0,59,398.65,2.4,2025-01-05 23:54:00,Card
4446,118,1091,Hyderabad,Gachibowli,8.78,39,400.35,1.8,2025-01-04 08:06:00,Card
4447,143,1080,Kukatpally,Madhapur,23.15,14,479.31,1.6,2025-01-30 00:48:00,UPI
4448,103,1024,Gachibowli,Gachibowli,7.32,48,81.63,2.2,2025-01-30 18:04:00,Card
4449,117,1025,Madhapur,Madhapur,3.22,23,422.94,1.3,2025-01-13 20:32:00,UPI
4450,143,1017,Kukatpally,Madhapur,5.22,13,276.35,2.2,2025-01-13 21:26:00,UPI
4451,111,1028,Hyderabad,Hitech City,2.07,44,374.02,1.9,2025-01-24 01:17:00,Cash
4452,130,1049,Hitech City,Secunderabad,20.68,14,143.36,2.4,2025-01-02 17:50:00,Cash
4453,119,1029,Madhapur,Madhapur,10.79,46,197.72,1.4,2025-01-04 07:10:00,UPI
4454,110,1055,Gachibowli,Gachibowli,17.39,8,474.96,1.4,2025-01-13 09:56:00,UPI
4455,101,1069,Gachibowli,Madhapur,19.88,47,59.81,2.3,2025-01-19 06:02:00,Card
4456,111,1095,Madhapur,Hitech City,10.01,18,72.28,2.5,2025-01-26 19:05:00,Cash
4457,126,1046,Hitech City,Madhapur,7.15,19,486.06,1.9,2025-01-24 07:01:00,Cash
4458,107,1068,Kukatpally,Gachibowli,7.56,53,198.24,1.7,2025-01-05 08:32:00,UPI
4459,120,1100,Gachibowli,Kukatpally,16.52,21,487.06,1.9,2025-01-09 16:09:00,Card
4460,134,1084,Madhapur,Madhapur,14.78,31,213.44,1.1,2025-01-05 22:51:00,Cash
4461,106,1078,Gachibowli,Kukatpally,2.75,47,270.74,1.7,2025-01-15 10:44:00,UPI
4462,138,1072,Madhapur,Kukatpally,11.09,13,140.38,2.1,2025-01-04 10:47:00,Cash
4463,100,1054,Hitech City,Gachibowli,8.8,19,217.45,1.4,2025-01-08 23:06:00,Card
4464,147,1073,Gachibowli,Gachibowli,16.85,54,180.86,2.2,2025-01-26 01:21:00,UPI
4465,125,1062,Hyderabad,Secunderabad,2.05,42,445.63,2.3,2025-01-19 01:51:00,UPI
4466,103,1097,Hitech City,Kukatpally,11.44,7,371.66,1.9,2025-01-21 15:54:00,UPI
4467,105,1051,Hyderabad,Hitech City,20.71,35,340.5,1.2,2025-01-05 08:39:00,UPI
4468,120,1086,Hyderabad,Madhapur,14.51,32,69.74,2.1,2025-01-25 13:22:00,UPI
4469,141,1023,Madhapur,Kukatpally,7.87,13,413.85,2.0,2025-01-04 09:27:00,UPI
4470,141,1055,Madhapur,Hitech City,23.88,22,207.39,1.9,2025-01-28 03:31:00,UPI
4471,140,1076,Madhapur,Hitech City,4.02,55,108.49,1.2,2025-01-09 11:17:00,Card
4472,129,1072,Kukatpally,Madhapur,2.14,34,331.31,2.3,2025-01-14 19:31:00,Card
4473,125,1025,Gachibowli,Gachibowli,15.18,52,417.0,1.8,2025-01-30 11:04:00,Card
4474,118,1016,Kukatpally,Madhapur,3.53,36,52.53,2.5,2025-01-01 08:38:00,Cash
4475,119,1033,Gachibowli,Kukatpally,18.44,34,285.63,2.5,2025-01-05 00:34:00,Cash
4476,140,1056,Kukatpally,Kukatpally,19.98,52,289.46,1.6,2025-01-02 19:02:00,Card
4477,147,1048,Hyderabad,Gachibowli,22.64,22,377.05,1.8,2025-01-30 21:42:00,Card
4478,133,1071,Hyderabad,Kukatpally,4.51,28,232.94,1.9,2025-01-22 04:19:00,UPI
4479,113,1096,Gachibowli,Madhapur,12.21,23,154.92,2.0,2025-01-02 02:23:00,Card
4480,103,1023,Madhapur,Madhapur,18.25,16,393.79,1.3,2025-01-10 14:40:00,Card
4481,141,1080,Hyderabad,Secunderabad,21.57,51,453.82,1.8,2025-01-08 08:44:00,Cash
4482,133,1027,Hitech City,Secunderabad,4.5,22,324.12,1.7,2025-01-23 00:03:00,Card
4483,104,1029,Hitech City,Madhapur,13.79,38,423.81,1.7,2025-01-17 16:36:00,Card
4484,121,1014,Gachibowli,Gachibowli,22.51,12,275.14,1.9,2025-01-04 18:24:00,Card
4485,135,1030,Gachibowli,Madhapur,19.99,55,368.41,1.3,2025-01-10 23:05:00,UPI
4486,126,1026,Hitech City,Kukatpally,3.7,54,224.36,2.1,2025-01-08 04:11:00,UPI
4487,112,1046,Kukatpally,Secunderabad,24.47,42,207.1,1.2,2025-01-16 17:42:00,Card
4488,142,1052,Madhapur,Hitech City,11.6,56,401.04,2.4,2025-01-22 03:36:00,UPI
4489,117,1068,Hitech City,Kukatpally,10.92,54,483.4,1.0,2025-01-11 06:27:00,UPI
4490,121,1083,Madhapur,Kukatpally,14.37,6,455.12,1.6,2025-01-05 17:07:00,Cash
4491,150,1044,Gachibowli,Madhapur,19.59,34,64.96,1.2,2025-01-22 17:49:00,UPI
4492,101,1042,Kukatpally,Hitech City,22.2,33,290.37,1.8,2025-01-19 07:28:00,Card
4493,128,1086,Hyderabad,Gachibowli,22.6,22,96.5,2.1,2025-01-17 20:34:00,UPI
4494,111,1089,Kukatpally,Madhapur,11.59,34,304.47,2.2,2025-01-27 20:51:00,Cash
4495,148,1085,Gachibowli,Kukatpally,22.07,58,366.66,1.8,2025-01-08 01:17:00,Card
4496,131,1092,Gachibowli,Gachibowli,7.76,28,421.57,2.2,2025-01-19 01:00:00,UPI
4497,145,1065,Madhapur,Gachibowli,24.07,45,371.78,1.5,2025-01-12 21:20:00,Cash
4498,102,1055,Gachibowli,Gachibowli,24.3,14,371.65,2.4,2025-01-05 11:56:00,Card
4499,130,1095,Hitech City,Madhapur,6.84,12,380.88,2.5,2025-01-28 22:25:00,Card
4500,109,1067,Gachibowli,Secunderabad,12.14,26,213.89,1.4,2025-01-04 14:36:00,Cash
4501,145,1056,Madhapur,Secunderabad,7.25,24,476.75,1.6,2025-01-30 04:16:00,Cash
4502,147,1021,Madhapur,Hitech City,21.9,8,333.1,2.1,2025-01-15 09:48:00,Cash
4503,105,1076,Gachibowli,Hitech City,18.44,41,196.02,2.0,2025-01-01 07:59:00,Cash
4504,114,1098,Kukatpally,Kukatpally,20.36,46,184.91,2.2,2025-01-25 20:20:00,UPI
4505,132,1040,Kukatpally,Hitech City,7.49,11,244.07,1.5,2025-01-14 16:52:00,Cash
4506,132,1038,Madhapur,Hitech City,4.29,5,361.77,1.4,2025-01-29 04:29:00,UPI
4507,100,1003,Hitech City,Madhapur,23.32,58,194.98,2.0,2025-01-10 08:05:00,Cash
4508,104,1079,Madhapur,Hitech City,8.6,22,90.37,2.4,2025-01-28 22:00:00,Cash
4509,105,1060,Kukatpally,Kukatpally,23.55,8,252.72,1.8,2025-01-28 00:56:00,UPI
4510,104,1081,Madhapur,Madhapur,18.07,46,102.62,1.8,2025-01-24 08:55:00,Card
4511,133,1017,Hitech City,Hitech City,23.37,22,459.23,1.0,2025-01-05 23:41:00,UPI
4512,115,1050,Gachibowli,Hitech City,22.36,20,50.49,1.3,2025-01-25 23:01:00,UPI
4513,142,1000,Hitech City,Madhapur,18.22,13,423.37,1.8,2025-01-02 03:43:00,Card
4514,117,1030,Hitech City,Madhapur,21.72,43,51.41,1.5,2025-01-06 06:06:00,Card
4515,105,1100,Kukatpally,Gachibowli,22.77,14,488.45,1.7,2025-01-11 16:13:00,UPI
4516,126,1031,Hyderabad,Secunderabad,9.48,42,238.5,1.6,2025-01-04 19:57:00,UPI
4517,133,1050,Hyderabad,Gachibowli,21.37,7,241.64,2.0,2025-01-09 09:43:00,UPI
4518,131,1080,Hyderabad,Gachibowli,7.55,21,217.69,1.3,2025-01-03 02:26:00,Cash
4519,143,1045,Hitech City,Gachibowli,23.82,41,364.16,1.4,2025-01-03 23:13:00,Cash
4520,124,1032,Kukatpally,Kukatpally,4.91,14,61.23,1.6,2025-01-15 00:10:00,UPI
4521,123,1008,Kukatpally,Madhapur,13.02,27,175.78,1.2,2025-01-13 14:45:00,Card
4522,114,1046,Hyderabad,Madhapur,8.67,53,135.42,1.1,2025-01-14 18:48:00,UPI
4523,102,1052,Kukatpally,Gachibowli,20.72,7,401.0,1.3,2025-01-18 13:14:00,UPI
4524,139,1086,Kukatpally,Hitech City,3.98,8,131.42,1.5,2025-01-14 01:13:00,UPI
4525,131,1028,Hitech City,Secunderabad,22.44,57,499.02,1.1,2025-01-02 02:23:00,Cash
4526,132,1030,Kukatpally,Secunderabad,9.11,52,257.71,2.3,2025-01-17 15:39:00,UPI
4527,128,1099,Hitech City,Hitech City,16.33,8,393.11,2.2,2025-01-20 01:50:00,Card
4528,115,1051,Gachibowli,Hitech City,8.29,10,168.75,1.1,2025-01-21 00:30:00,UPI
4529,142,1060,Hyderabad,Madhapur,10.65,11,365.06,1.1,2025-01-11 10:58:00,Card
4530,142,1045,Madhapur,Gachibowli,8.63,46,108.46,2.2,2025-01-09 05:36:00,Cash
4531,148,1030,Gachibowli,Hitech City,23.6,14,279.76,2.1,2025-01-01 21:57:00,Cash
4532,102,1060,Hitech City,Hitech City,3.93,31,450.11,2.5,2025-01-06 07:41:00,Card
4533,145,1075,Hitech City,Kukatpally,6.97,33,454.34,2.3,2025-01-05 05:20:00,Card
4534,144,1011,Madhapur,Madhapur,13.59,36,488.18,1.9,2025-01-07 22:04:00,Cash
4535,146,1028,Kukatpally,Gachibowli,13.58,31,267.77,1.9,2025-01-10 11:03:00,Card
4536,117,1079,Hyderabad,Kukatpally,24.0,30,444.67,1.2,2025-01-25 18:05:00,Card
4537,128,1097,Hyderabad,Secunderabad,10.94,6,131.93,2.2,2025-01-30 05:58:00,Cash
4538,139,1066,Gachibowli,Gachibowli,11.32,24,152.18,1.3,2025-01-05 15:13:00,UPI
4539,133,1086,Gachibowli,Gachibowli,17.21,34,143.18,1.0,2025-01-21 15:17:00,Cash
4540,134,1000,Kukatpally,Kukatpally,12.66,24,353.95,1.9,2025-01-04 02:00:00,UPI
4541,113,1090,Kukatpally,Secunderabad,10.58,46,96.27,2.2,2025-01-02 15:08:00,UPI
4542,145,1076,Kukatpally,Madhapur,7.4,11,249.15,1.3,2025-01-19 09:44:00,Cash
4543,146,1062,Kukatpally,Kukatpally,2.06,43,140.96,1.3,2025-01-15 07:54:00,Card
4544,145,1038,Hyderabad,Hitech City,7.9,29,492.49,2.3,2025-01-18 15:27:00,Cash
4545,137,1095,Madhapur,Hitech City,10.63,22,463.73,1.2,2025-01-18 23:22:00,UPI
4546,135,1080,Hyderabad,Madhapur,24.23,23,136.12,1.5,2025-01-09 17:56:00,UPI
4547,119,1067,Kukatpally,Hitech City,14.81,36,118.77,1.5,2025-01-09 23:51:00,Cash
4548,131,1019,Kukatpally,Kukatpally,13.11,18,450.32,1.7,2025-01-17 21:56:00,UPI
4549,121,1036,Hyderabad,Madhapur,11.03,46,114.27,1.9,2025-01-30 14:36:00,UPI
4550,146,1021,Hyderabad,Gachibowli,15.46,19,427.13,2.2,2025-01-19 06:55:00,UPI
4551,115,1010,Madhapur,Hitech City,15.26,5,87.85,1.5,2025-01-15 22:14:00,Cash
4552,131,1051,Gachibowli,Hitech City,21.26,54,461.77,2.4,2025-01-11 04:02:00,Card
4553,130,1049,Hyderabad,Kukatpally,4.06,20,135.93,1.3,2025-01-17 04:06:00,UPI
4554,148,1066,Kukatpally,Gachibowli,22.59,7,214.0,1.3,2025-01-26 03:04:00,Card
4555,100,1022,Gachibowli,Madhapur,18.23,17,274.88,1.8,2025-01-21 21:51:00,UPI
4556,130,1040,Hyderabad,Madhapur,4.96,11,165.63,2.2,2025-01-08 14:05:00,Card
4557,126,1030,Madhapur,Madhapur,2.12,13,131.09,2.4,2025-01-27 02:50:00,Cash
4558,142,1097,Kukatpally,Madhapur,12.81,21,56.88,1.6,2025-01-16 04:31:00,Cash
4559,102,1009,Hitech City,Secunderabad,7.37,41,166.37,1.6,2025-01-13 17:40:00,Card
4560,146,1096,Gachibowli,Hitech City,8.83,19,150.13,2.1,2025-01-15 06:43:00,Cash
4561,146,1033,Gachibowli,Kukatpally,23.42,41,307.32,2.2,2025-01-05 01:16:00,Card
4562,138,1078,Gachibowli,Madhapur,23.7,9,56.63,2.1,2025-01-01 13:29:00,UPI
4563,112,1003,Kukatpally,Madhapur,19.14,43,392.28,1.0,2025-01-13 20:03:00,UPI
4564,110,1081,Hitech City,Gachibowli,2.46,39,313.85,2.4,2025-01-17 12:59:00,Cash
4565,147,1080,Madhapur,Gachibowli,6.73,34,119.24,1.5,2025-01-17 14:40:00,UPI
4566,144,1075,Madhapur,Kukatpally,18.28,7,392.59,1.1,2025-01-17 16:34:00,UPI
4567,125,1017,Kukatpally,Gachibowli,19.62,29,276.83,2.2,2025-01-13 02:44:00,UPI
4568,138,1079,Kukatpally,Hitech City,24.21,56,323.05,1.7,2025-01-01 16:57:00,Card
4569,115,1088,Gachibowli,Kukatpally,20.38,33,114.78,1.4,2025-01-01 04:13:00,Cash
4570,141,1100,Hitech City,Hitech City,12.83,58,266.22,1.0,2025-01-06 23:35:00,UPI
4571,140,1042,Gachibowli,Madhapur,16.78,33,268.62,2.2,2025-01-04 17:12:00,UPI
4572,137,1084,Gachibowli,Gachibowli,19.74,10,402.12,2.3,2025-01-05 04:30:00,Card
4573,122,1014,Hitech City,Kukatpally,4.75,8,122.04,2.1,2025-01-21 23:05:00,UPI
4574,110,1084,Hitech City,Hitech City,22.51,37,280.25,1.5,2025-01-26 16:30:00,UPI
4575,138,1049,Gachibowli,Kukatpally,9.24,52,100.78,1.5,2025-01-26 03:49:00,UPI
4576,115,1072,Hitech City,Gachibowli,11.92,38,385.81,1.9,2025-01-05 23:00:00,Card
